id,name,actions,level,rarity,prerequisites,frequency,cost,trigger,requirements,description,special,canSelectMultiple,isDefault,skillID,minProf,code,isCore,genericType,genTypeName,isArchived,contentSrc,homebrewID,version,createdAt,updatedAt
37486,"Attunement Shift",FREE_ACTION,4,COMMON,"Geomancer Dedication","once per 10 minutes",NULL,NULL,"Your previous action was to cast a spell with the air, cold, earth, fire, plant, or water trait.","The magic of your spell floods into you, overriding your connection to the land around you. You alter your terrain attunement to a terrain that matches a trait of the spell you just cast. You thereby gain your terrain attunement benefit when you cast further spells with the same descriptor, instead of using the terrain you’re actually in. For instance, if you cast (spell: tanglefoot), your terrain attunement switches to your choice of forest or swamp, and your terrain attunement applies when you cast another plant spell.
Your terrain attunement reverts to that of the terrain you’re in 1 minute after you use Attunement Shift.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37487,"Draw from the Land",ACTION,10,COMMON,"Geomancer Dedication, expert in Nature",NULL,NULL,NULL,"You gained a terrain attunement benefit this turn, and it matched the terrain you’re in.","You pull strength from the surrounding terrain. You gain temporary Hit Points equal to your level. They last for 1 round. If you previously gained the plains terrain attunement effect this turn, combine the temporary Hit Points together.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37488,"Rough Terrain Stance",ACTION,6,COMMON,"Geomancer Dedication, expert in Nature",NULL,NULL,NULL,"You gained a terrain attunement benefit this turn.","You enter a stance that makes it difficult to move around you. Each square adjacent to you becomes difficult terrain that matches the terrain attunement you gained (rime forms in an arctic terrain, momentary undergrowth shoots up in a forest terrain, and so on). You ignore this difficult terrain.
This stance ends if you move into a different type of terrain.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37489,"Shared Attunement",NONE,4,COMMON,"Geomancer Dedication",NULL,NULL,NULL,NULL,"When you would gain a benefit from your terrain attunement, you can grant it to one ally within 30 feet instead of yourself. This has no effect if the terrain attunement affects your foes instead of granting you a benefit.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37490,"Shifting Terrain",ACTION,14,COMMON,"Rough Terrain Stance, master in Nature",NULL,NULL,NULL,"Your terrain attunement matches the terrain you’re in and you’re in Rough Terrain Stance.","You slam your fist into the ground or twirl your arms about to cause the terrain around you to shift and ripple, potentially throwing others off balance. Each creature within your area of difficult terrain from (feat: Rough Terrain Stance) must attempt a Reflex saving throw against your spell DC with the following effects. After you use this action, you can’t use it again for 1d4 rounds.
Critical Success: The creature is unaffected.
Success: The creature is clumsy 1 for 1 round.
Failure: The creature is clumsy 2 for 1 round.
Critical Failure: The creature is clumsy 2 for 1 round and falls prone.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37491,"Quickened Attunement",FREE_ACTION,16,COMMON,"Geomancer Dedication, legendary in Nature","once per day",NULL,NULL,"Your previous action was Attunement Shift.","If your next action is to cast a spell that would grant your terrain attunement bonus, reduce the number of actions to cast it by 1 (to a minimum of 1 action).","You can’t use Quickened Attunement and Quickened Casting in the same round.",0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37492,"Terrain Shield",FREE_ACTION,14,COMMON,"Geomancer Dedication, master in Nature","once per 10 minutes",NULL,"A Strike would damage you.","You gained a terrain attunement benefit since the start of your most recent turn and that attunement matches the terrain you’re in.","You’re so attuned to the land that it rises up to protect you from a potentially fatal blow in a seeming coincidence. For instance, a branch suddenly falls from a nearby tree to take the brunt of a sword swing or a surprising change of current disrupts an enemy’s attack. You gain resistance to physical damage equal to double your level against the triggering (action: Strike).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37493,"Read the Land",NONE,12,UNCOMMON,"Geomancer Dedication, master in Nature",NULL,NULL,NULL,NULL,"You’ve learned how to commune with the land to learn information. You learn the commune with nature ritual if you didn’t know it already. You can perform this ritual with a casting time of 1 hour instead of 1 day and without a secondary caster.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37494,"Attuned Stride",NONE,8,COMMON,"Geomancer Dedication, expert in Nature",NULL,NULL,NULL,NULL,"You can move freely through terrain you’re attuned to. When you gain a terrain attunement benefit, you ignore difficult terrain in the corresponding type of terrain until the end of your next turn.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:32:32","2021-08-30 07:32:32"
37495,"Soulforger Dedication",NONE,2,UNCOMMON,"Wis 14 or ability to cast divine spells",NULL,NULL,NULL,NULL,"You can manifest the power of your spirit in combat to realize your motivations. You manifest an armor, shield, or weapon as a soulforged armament. Choose one essence power for the armament. It gains the power temporarily when you manifest its essence form. Each power has a corruption flaw that affects you if you have soulforged corruption. Essence powers that only apply to some types of armament indicate which. Changing an essence power requires 1 week of retraining, and you can’t retrain it while you have soulforged corruption.
You can (feat: Manifest Soulforged Armament) to summon your armaments in combat.
__Add the chosen essence power to your soulforged armament manually.__","You can’t select another dedication feat before gaining two other feats from this archetype.",0,0,NULL,NULL,"GIVE-FEAT-FROM=Choose an Essence Power:Adaptable Persona,Bounding Spirit,Deep-Seeded Fear,Determined Toughness,Harmful Malice,Heroic Heart,Healing Grace,Magical Resilience,Planar Bond,Planar Pain,Pull of Stasis,Reflecting Spirit,Resolute Defiance
GIVE-FEAT-NAME=Manifest Soulforged Armament",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37496,"Adaptable Persona",NONE,-1,COMMON,"Armor only",NULL,NULL,NULL,NULL,"When you manifest the essence form, gain your choice of a climb Speed or swim Speed equal to your land Speed. If you’re 8th level or higher, you can choose a fly Speed instead.
__Corruption Flaw__ You take a –10-foot penalty to all your Speeds.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37497,"Bounding Spirit",NONE,-1,COMMON,"Melee weapon only",NULL,NULL,NULL,NULL,"The weapon gains the (trait: thrown 30 feet|thrown 30 feet) trait and has the (item: returning rune|Returning Runestone) (even if it already has its maximum number of property runes).
__Corruption Flaw__ When you make a (action: Strike) with a thrown or ranged weapon and miss, reroll the (action: Strike), targeting your ally nearest to the tar",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37498,"Cleanse Soul Path",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You meditate, pray, or otherwise try to reinforce your soul’s connection to your soulforged armament. This takes 10 minutes. Attempt a counteract check against your soulforged corruption. The counteract level is half your level rounded up, and the counteract check modifier is your Religion modifier. If successful, reduce the stage of your soulforged corruption by 1 (to a minimum of Stage 1).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37499,"Heroic Heart",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You gain a +1 status bonus to attack rolls, Perception checks, skill checks, and saves.
__Corruption Flaw__ You take a –1 penalty to attack rolls.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37500,"Determined Toughness",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Any status penalties you take from the following conditions are 1 less than their condition’s value: clumsy, drained, enfeebled, frightened, sickened, stupefied. This doesn’t change the actual condition value, or any other effects of the condition (such as stupefied’s disruption and its DC).
__Corruption Flaw__ Whenever you take a status penalty from the listed conditions, you also take a –1 penalty to the same statistics.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37501,"Manifest Soulforged Armament",ACTION,-1,COMMON,NULL,NULL,NULL,NULL,"If summoning a weapon or shield, you have the hands free to wield it; if summoning armor, you aren’t wearing any armor","You immediately wield or wear the soulforged armament bound to you. The soulforged armament remains manifested until you (action: Dismiss) this effect. Once per day when you use this ability, you can manifest the armament’s essence form. You gain the armament’s essence power until it’s (action: Dismissed|Dismiss). After 1 minute, the essence form armament is automatically (action: Dismissed|Dismiss).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37502,"Deep-Seeded Fear",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You gain a +2 status bonus to your Intimidation checks and don’t take any penalties for not sharing a language when (action: Demoralizing|Demoralize) foes who can perceive your armament’s essence form. When you manifest the essence form, you can attempt to (action: Demoralize) an enemy who can perceive the manifestation.
__Corruption Flaw__ If you attempt to (action: Demoralize) an enemy, your (action: Demoralize) also targets the ally closest to you.get. This (action: Strike) uses the same multiple attack penalty as the missed (action: Strike) and doesn’t count toward your multiple attack penalty.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37503,"Reflecting Spirit",NONE,-1,COMMON,"Armor or shield only",NULL,NULL,NULL,NULL,"You gain a +2 status bonus to AC against physical ranged attacks. If an enemy’s physical ranged attack misses you, you can use your reaction to immediately attempt a ranged (action: Strike) against the attacker using the projectile that missed.
__Corruption Flaw__ You have weakness 5 to physical ranged attacks.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37504,"Harmful Malice",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your (action: Strikes | Strike) deal an additional 1d4 negative damage. Once while the armament is manifested, you can cast harm as an innate spell, with a level equal to half your level rounded up.
__Corruption Flaw__ Reduce any damage you would deal by half your level.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37505,"Planar Pain",NONE,-1,COMMON,"Weapon Only",NULL,NULL,NULL,NULL,"When you manifest the essence form, choose one damage type: acid, chaotic, cold, electricity, evil, fire, good, lawful, negative, positive, or sonic. Attacks with the weapon deal this type of damage instead of their physical damage with a +2 status bonus to the damage.
__Corruption Flaw__ When you deal damage with a weapon or unarmed attack, you take 2 damage of the last type you chose for planar pain, even if the damage type normally wouldn’t harm you, such as good damage if you aren’t evil.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37506,"Soul Arsenal",NONE,6,COMMON,"Manifest Soulforged Armament",NULL,NULL,NULL,NULL,"Choose an additional soulforged armament of a different type than the type you already chose, and choose one essence power for it. Upgrade and change armaments individually.
When you Manifest Soulforged Armament, you can summon any number of your armaments (you must meet the Requirements for each), and when you (action: Dismiss) the effect, you can choose to (action: Dismiss) some and not others. You can choose to manifest the essence form of any number of your armaments when you take the action. Each armament can manifest its essence form only once per day.
When you gain soulforged corruption, choose one armament’s corruption flaw to affect you for stage 1. At stage 2, you take the flaws of all your soulforged armaments. While you have the curse, each armament gets a separate flat check to manifest its essence form, and failing prevents you from manifesting only that armament’s essence form.","You can select this feat a second time at 12th level or higher, choosing the final item type.",1,0,NULL,NULL,"GIVE-FEAT-FROM=Choose an Essence Power:Adaptable Persona,Bounding Spirit,Deep-Seeded Fear,Determined Toughness,Harmful Malice,Heroic Heart,Healing Grace,Magical Resilience,Planar Bond,Planar Pain,Pull of Stasis,Reflecting Spirit,Resolute Defiance",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37507,"Pull of Stasis",NONE,-1,COMMON,"Weapon only",NULL,NULL,NULL,NULL,"Any time you hit with the soulforged weapon, the target takes a –10-foot penalty to its Speeds for 1 round. On a critical hit, the creature is immobilized for 1 round instead.
__Corruption Flaw__ You take a –10-foot penalty to all your Speeds.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37508,"Resolute Defiance",NONE,-1,COMMON,"Shield only",NULL,NULL,NULL,NULL,"The shield gains a +2 status bonus to its Hardness and gains temporary Hit Points equal to your level + 2 that last until the essence effect ends. If you don’t have the (feat: Shield Block) reaction, you gain it while your shield is manifested.
__Corruption Flaw__ When you take damage while (action: Raising a Shield | Raise a Shield) or use (feat: Shield Block), attempt a DC 5 flat check. If you fail, the shield is (action: Dismissed | Dismiss) if it’s your soulforged armament or dropped if it’s a different shield.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37509,"Planar Bond",NONE,-1,COMMON,"Armor and Shield only",NULL,NULL,NULL,NULL,"When you manifest the essence form, choose one damage type: acid, chaotic, cold, electricity, evil, fire, good, lawful, negative, positive, or sonic. You gain resistance equal to your level + 2 to damage of the selected type.
__Corruption Flaw__ You gain weakness 1 to all damage.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37510,"Rapid Manifestation",FREE_ACTION,6,COMMON,"Soulforger Dedication",NULL,NULL,"You roll initiative or a hazard attacks you.",NULL,"Your unwavering soul brings up your defenses as soon as you’re in danger. You (feat: Manifest your Soulforged Armament |Manifest Soulforged Armament).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37511,"Healing Grace",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You gain fast healing equal to half your level. You can cast (spell: heal) once as an innate spell with a level equal to half your level rounded up.
__Corruption Flaw__ Reduce all healing you would receive or grant with a spell by half your level.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37512,"Magical Resilience",NONE,-1,COMMON,"Armor or shield only",NULL,NULL,NULL,NULL,"You gain a +2 status bonus to saving throws and AC against spells. If you’re 5th level or higher, you can cast (spell: dispel magic) once as an innate spell. The spell level is equal to 1 lower than half your level rounded up (2nd level if you’re 5th or 6th level, and so on).
__Corruption Flaw__ You take a –1 penalty to saving throws and AC against spells.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37513,"Soul Flare",REACTION,4,COMMON,"Soulforger Dedication",NULL,NULL,"An attack you made with a soulforged weapon or shield misses a creature, or a creature hits you with an attack while you’re either wearing manifested soulforged armor or have your soulforged shield raised.","Your soulforged armament is manifested.","You strive to change the outcome with sheer zeal. You gain a +1 status bonus to your attack roll if making an attack or to your AC if you were hit. This can change the outcome of the roll. If this bonus turns your missed attack into a hit or the hit against you into a miss, attempt a DC 5 flat check. If you fail, your soulforged armament is Dismissed—your weapon if you attacked or your armor or shield if you were defending.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-08-30 07:50:35","2021-08-30 07:50:35"
37736,"Flexible Spellcaster Dedication",NONE,2,COMMON,"flexible spell preparation",NULL,NULL,NULL,NULL,"You now have four cantrips per day instead of three. At 4th level, you have five cantrips per day instead of four.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 02:00:16","2021-09-01 02:00:16"
37737,"Wellspring Mage Dedication",NONE,2,RARE,"wellspring magic",NULL,NULL,NULL,NULL,"There’s no longer a limit on how many temporary spell slots you can gain per day from wellspring magic.","You can’t select another dedication feat until you gain two other feats from the wellspring mage archetype.",0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37738,"Wellspring Control",NONE,4,COMMON,"Wellspring Mage Dedication",NULL,NULL,NULL,NULL,"When you generate a wellspring surge, roll twice on Table 5–2 (SoM pg. 250) and take the result of your choice. This doesn’t apply when you cause another creature to generate a wellspring surge.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37739,"Urgent Upwelling",REACTION,6,COMMON,"Wellspring Mage Dedication","once per 10 minutes",NULL,"An enemy reduces you to 0 HP, an enemy critically hits you, or you critically fail a saving throw against an enemy’s effect.",NULL,"Defeat lets you to tap into your wellspring. Attempt the flat check for wellspring magic. If you critically succeed, you can choose to forgo gaining a temporary spell slot to instead have the triggering enemy undergo a wellspring surge. This surge functions just as it would for you, the only difference being that it emits from the enemy.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37740,"Interfering Surge",REACTION,12,COMMON,"Wellspring Mage Dedication",NULL,NULL,"A creature you can see Casts a Spell.","You have an unexpended spell slot and can see the triggering spell’s manifestations. ","You overcharge the triggering spell with magic. You expend a spell slot and attempt to counteract the triggering spell using the energy of the expended slot. If the triggering spell is in your repertoire and the spell slot you expended was a high enough level to cast it, you take no penalty. Otherwise, you take a –2 penalty to the counteract check if the triggering spell was cast using the same magical tradition you cast, or a –5 penalty if it was cast using a different tradition.
If the triggering spell is successfully counteracted, it creates a wellspring surge from its caster in addition to the normal effects of being counteracted. If it isn’t counteracted, your expended spell slot creates a wellspring surge from you.","This feat has the trait corresponding to the tradition of spells you cast ((trait: arcane), (trait: divine), (trait: primal), or (trait: occult)).",0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37741,"Energetic Resonance",REACTION,8,COMMON,"Wellspring Mage Dedication",NULL,NULL,"You would take acid, cold, electricity, fire, or sonic damage from a spell.","You have an unexpended spell slot of a level equal to or higher than the triggering spell.","Your body resonates with magical energy, mitigating the effects of harmful spells. Expend one of your spell slots of a level equal to or higher than that of the triggering spell. You gain resistance to one of the triggering effect’s damage types equal to twice the expended spell slot’s level.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37742,"Spell Relay",REACTION,8,COMMON,"Wellspring Mage Dedication",NULL,NULL,"An ally Casts a Spell and you are within that spell’s range.",NULL,"You open the power inside you to your ally’s spellcasting, using your magic to boost their range. Your ally can use you as the point of origin for their spell, calculating range and cover from your space instead of their own.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37743,"Surging Might",ACTION,10,COMMON,"Wellspring Mage Dedication",NULL,NULL,NULL,NULL,"With a complex gesture, you focus the power of your spell to overcome enemies’ resistances. If the next action you use is to (action: Cast a Spell), the spell ignores an amount of the target’s resistance equal to your level against all the following types of damage: chaotic, evil, good, lawful, negative, and positive. This applies to all damage the spell deals, including persistent damage and damage caused by an ongoing effect of the spell, such as the positive energy within a (spell: field of life). This doesn’t cause the spell to ignore immunities, only resistances.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37744,"Echoing Spell",ACTION,18,COMMON,"Wellspring Mage Dedication",NULL,NULL,NULL,NULL,"You time the components of your spell with exacting precision, setting up a resonance that duplicates the spell’s effects. If your next action is to (action: Cast a Spell) of 4th level or lower that has no duration, the spell’s energy reverberates and echoes. You can (action: Cast the Spell | Cast a Spell) a second time before the end of your next turn without expending a spell slot.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37745,"Scintillating Spell",ACTION,16,COMMON,"Wellspring Mage Dedication",NULL,NULL,NULL,NULL,"Your spells become a radiant display of light and color. If your next action is to (action: Cast a Spell) that doesn’t have the (trait: darkness) trait, has no duration, and requires creatures to attempt a Reflex save, the spell explodes in a spray of scintillating lights, in addition to its other effects. Each creature that failed its Reflex save against the spell is dazzled for 1 round, and those who critically failed are instead blinded for 1 round.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:15:11","2021-09-01 08:15:11"
37762,"Array  - Marauding Dragon",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Marauding Dragon: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 10, __Wis__ 10, __Cha__ 10; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37763,"Array - Cunning Dragon",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Cunning Dragon: __Str__ 12, __Dex__ 18, __Con__ 12, __Int__ 14, __Wis__ 10, __Cha__ 12; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:12
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:12
SET-VARIABLE=EIDOLON_SCORE_INT:14
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:12

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37764,"Array - Fleet Beast",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Fleet Beast: __Str__ 14, __Dex__ 18, __Con__ 16, __Int__ 8, __Wis__ 12, __Cha__ 10; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:14
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:8
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37765,"Array - Enraged Assassin",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Enraged Assassin: __Str__ 14, __Dex__ 18, __Con__ 16, __Int__ 10, __Wis__ 8, __Cha__ 12; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:14
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:8
SET-VARIABLE=EIDOLON_SCORE_CHA:12

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37766,"Array - Brutal Beast",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Brutal Beast: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 8, __Wis__ 12, __Cha__ 10; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:8
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37767,"Array - Creeping Plant",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Creeping Plant: __Str__ 12, __Dex__ 18, __Con__ 16, __Int__ 8, __Wis__ 14, __Cha__ 10; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:12
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:8
SET-VARIABLE=EIDOLON_SCORE_WIS:14
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37768,"Array - Angelic Emissary",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Angelic Emissary: __Str__ 12, __Dex__ 18, __Con__ 12, __Int__ 10, __Wis__ 12, __Cha__ 14; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:12
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:12
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:14

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
